source,path,sha256,rights_status,decision
repo,assets/cards/legacy_139.svg,fd2d26c8ac0ff2b18dbc84e7e46cd1c265b68130451db2e460d33e1be2e4f9df,unknown,reference-only; review before runtime admission
repo,assets/cards/legacy_140.svg,99952d34d6a54cb1bf35394339e144921b816773b201dbd1254fd3db16720ff1,unknown,reference-only; review before runtime admission
repo,assets/cards/legacy_141.svg,ff2957a1bb12b23645c8b25fbf6c017165bfd8975b3c1c43625368f4f2ec915e,unknown,reference-only; review before runtime admission
repo,assets/cards/legacy_142.svg,a02b4fce3f581201ade11c09285450c2589d0fcc56f77fb52ce218e7a46d714e,unknown,reference-only; review before runtime admission
repo,assets/cards/legacy_143.svg,85b3cba0ca1a6e1c4a261407a285353278db971e972808087948826d25ca877a,unknown,reference-only; review before runtime admission
repo,assets/cards/legacy_144.svg,d08cc4b27401e5383d8d382e3ca7a587c018fedd2ba10d3b291fd722e9c36821,unknown,reference-only; review before runtime admission
repo,assets/cards/legacy_145.svg,6cbbf659131b66bba4cafb284824a2b33feec4b30df05f65e68a7f8c54af50a5,unknown,reference-only; review before runtime admission
repo,assets/cards/legacy_146.svg,787c90e1ca5b59422b8f7ef277068036998cad7aa389c5809dfd20878c6ed6d5,unknown,reference-only; review before runtime admission
repo,assets/cards/legacy_147.svg,9398249cded46bd95fbfe17a8919f31d61753059d53109871a7268fb7e0e8546,unknown,reference-only; review before runtime admission
repo,assets/cards/legacy_148.svg,111480bcb46ccd9828b72181adb7dea45ace4f4b7fb771211371748d054dd26a,unknown,reference-only; review before runtime admission
repo,assets/cards/legacy_149.svg,9c94102430d9b542f6faf1bd681f7b57271f84c3793c3a258cf1611866430bf0,unknown,reference-only; review before runtime admission
repo,assets/cards/legacy_150.svg,28f00e19a53cd77669d3140c15818df7e6aec4e027a51574d65d3d7030c89f25,unknown,reference-only; review before runtime admission
repo,assets/cards/power_epic.svg,c4c2cf2adc718ece9d89fdf9446a54bb8960ccd182392a2421b42e874ba0baa6,unknown,reference-only; review before runtime admission
repo,assets/cards/power_legendary.svg,218525466b09c945961e442a11705c02c62a1c106dabed61225633b1731739eb,unknown,reference-only; review before runtime admission
repo,assets/cards/power_normal.svg,352514ddea33b4077fe1da535baf99d70a2c5356ae16f407bcda6190d5dc7d23,unknown,reference-only; review before runtime admission
repo,assets/cards/precision_epic.svg,1fe1ae86375569916e6282f9550419bcd4a7e3eff75a1fae4d67036970d462ed,unknown,reference-only; review before runtime admission
repo,assets/cards/precision_legendary.svg,ea6d8ffd138e44ef2e2d25f4d66ce03c96047ce0c6442673b1db0451dd7a9dd3,unknown,reference-only; review before runtime admission
repo,assets/cards/precision_normal.svg,630dc2c09f71f337bf698205b574aa56a0aa1983053eafce833872169102226b,unknown,reference-only; review before runtime admission
repo,assets/cards/rage_epic.svg,f2ab2013f59f888dcdb65940f00971d0100cbbb483d120e27261422a117e4001,unknown,reference-only; review before runtime admission
repo,assets/cards/rage_legendary.svg,ea36a1defe26fad34e38759c34a5d22c5b9f4a47b8a80e1ea43239c38688058e,unknown,reference-only; review before runtime admission
repo,assets/cards/rage_normal.svg,150e4c230b951b8a5e83f40403dd053165fcfd788182e37006fed89d8c9b9f1a,unknown,reference-only; review before runtime admission
repo,assets/cards/shield_epic.svg,63158e6e287c775d9ab0047d2f0d8e50f8ca70fc8fb0a00368ff1bde09622f92,unknown,reference-only; review before runtime admission
repo,assets/cards/shield_legendary.svg,8db6f664ec1c7f5aff02fc11cc7b5397fc7c814bda258b80ed1777ea70fabfdf,unknown,reference-only; review before runtime admission
repo,assets/cards/shield_normal.svg,659c2d49497d3c00c93700b9c82a2739645bf4318d942300e7968620d04b7799,unknown,reference-only; review before runtime admission
repo,assets/cards/toxin_epic.svg,d6edd28ecbf345910d5e89cc750773d7449fd7b16f22dadf18de377263fc5ffb,unknown,reference-only; review before runtime admission
repo,assets/cards/toxin_legendary.svg,aec3ad2e832a729f25faf9b8f38646b63eccfaab2c22fed8b9e9badbc3f5fd03,unknown,reference-only; review before runtime admission
repo,assets/cards/toxin_normal.svg,4f838a3d4d82b8a0b67f1d50584636978661e836bdba0d51854e086a03037d45,unknown,reference-only; review before runtime admission
repo,assets/cards/wound_epic.svg,fc5486f561951486fcca643215b217c7a6e09777e9074d506eeef9e482fd4e56,unknown,reference-only; review before runtime admission
repo,assets/cards/wound_legendary.svg,c0d3dbfe202186d9101a2747b6328106f7ca794196751e86c0fd118fe35fe913,unknown,reference-only; review before runtime admission
repo,assets/cards/wound_normal.svg,eda7e934915c5cb1f7fe2880a32178c37e243c1a5bf4dc2c4daf5fd2e1c8d288,unknown,reference-only; review before runtime admission
repo,assets/final/backgrounds/arena_bg.png,67f026abf63e4f4c21ec1cfd33e88f716acfa9267eab4d4039121d2b80c22446,unknown,reference-only; review before runtime admission
repo,assets/final/backgrounds/combat_bg.png,2613f3b6b3bb3123d16ffee7ab5876f81d5ca8eba43f116b7f07f8bc405ded66,unknown,reference-only; review before runtime admission
repo,assets/final/backgrounds/hero_select_bg.png,b969ca7690b70579998566f690a24539c87e46f0b99083b14437b67c2f1f700e,unknown,reference-only; review before runtime admission
repo,assets/final/backgrounds/home_keyart.png,1d79e51d3bfc170a58f661706248f89c9c3e6bd32a0bc9c95a3cffe3ae3018af,unknown,reference-only; review before runtime admission
repo,assets/final/backgrounds/market_bg.png,ae3813d300308ffc1bddb35cd3017e5d2465c77d437d384e75f59eb243aa083b,unknown,reference-only; review before runtime admission
repo,assets/final/style/style_guide.png,093500bfc260b63cc96362754db59e6fd07bd2c0da6757971fadd1d332834a48,unknown,reference-only; review before runtime admission
repo,assets/final/ui/art_bible.png,b0572020851d2785580c81e4a896c231a32fcbc7e116f7b7c461e37fba7295d6,unknown,reference-only; review before runtime admission
repo,assets/final/ui/branch_sheet.png,40f01ded7b0d3e61f2918bb0a8906cae180a03068487352091ecba6d74493d26,unknown,reference-only; review before runtime admission
repo,assets/final/ui/fighter_ui_sheet.png,f8d31e91e30cca702ca47df77ea852579ffd565dce1c910593eb706919723121,unknown,reference-only; review before runtime admission
repo,assets/final/ui/ui_sheet.png,3858b4445e7ed97388177ce0240be4976180c73b6dab3b751a45f0be0c9c20fd,unknown,reference-only; review before runtime admission
repo,assets/heroes/blackthorn.svg,d24fe500218d840fbd1d0523a1b6fa47cb0fadce594d7ead5d332df43acac82d,unknown,reference-only; review before runtime admission
repo,assets/heroes/bloodthorn.svg,c940285c5f91747c7e3d011caaabf2ec5344fa5150cbf7ebfa78644ece2a0efe,unknown,reference-only; review before runtime admission
repo,assets/heroes/darion.svg,03d1ad85adf6cfe014d0505d6f47497702512d38903ff39adf8dedda67234e78,unknown,reference-only; review before runtime admission
repo,assets/heroes/darkbane.svg,8f2ffbb4a93585101caeeca1c5d0d96d18829dd92e217131736000084d6158a0,unknown,reference-only; review before runtime admission
repo,assets/heroes/duskwhisper.svg,63f3a58c177d0f2462e44e25f59cd30af4f8ad13ad82065db1f17de934fda51f,unknown,reference-only; review before runtime admission
repo,assets/heroes/emberforge.svg,ac26688ee46e23b5c1516ebb0c6f3d23135f10449306dd0de12359d92178ac60,unknown,reference-only; review before runtime admission
repo,assets/heroes/fireheart.svg,16d7ce10173cfc43c94e4e16339b5b21e2a0da8a8339edd2b68bfea61f04556c,unknown,reference-only; review before runtime admission
repo,assets/heroes/frostfang.svg,e809e081419bb4403e3e7914dad00f3fb01666be04051e1f9c5464a372acce6b,unknown,reference-only; review before runtime admission
repo,assets/heroes/ironfist.svg,14efe3599632454d25d0893d55d4a2e7ce76d21617b41d09cda78e2c180b1c8a,unknown,reference-only; review before runtime admission
repo,assets/heroes/nightshade.svg,0d27028746e95973701d143f62a185eed7aa7bf3f9313931b328742db6b6cb9e,unknown,reference-only; review before runtime admission
repo,assets/heroes/shadowflame.svg,44c882bb6084dd141c4dd84329753f31d261673ae3207808435e0606c61ae0ed,unknown,reference-only; review before runtime admission
repo,assets/heroes/skydancer.svg,0648345500d8c58c78881ac45c697484e5b4fd71575406b4cedd07734881bec4,unknown,reference-only; review before runtime admission
repo,assets/heroes/steelbane.svg,d6024183c36c5a5758f19b267e7f324e3d6043f8a1e9e435a6459d41b771239e,unknown,reference-only; review before runtime admission
repo,assets/heroes/stormblade.svg,96ff265bf071edf254e6ec7eb01263841e2f99af579594518cd4f8045a1ae42c,unknown,reference-only; review before runtime admission
repo,assets/heroes/voidwalker.svg,209fc39f2852538645a8f17f4ed1662d8aca92dce8900028b25591405143798b,unknown,reference-only; review before runtime admission
repo,assets/heroes/windrider.svg,1b812d02bb8f889cfd73b49b27c941144fab12e29cdc78c3e51faf1d8c484012,unknown,reference-only; review before runtime admission
repo,assets/sprites/blackthorn.png,dc497386674a61ee4f00d409f9e05c01b4c775d526cf70b9dbeab99cd6c72be0,unknown,reference-only; review before runtime admission
repo,assets/sprites/bloodthorn.png,a530d2de5bf9837673a6e33bb305456a5274467f3006427b550bfbad82a4e71c,unknown,reference-only; review before runtime admission
repo,assets/sprites/darion.png,31c44a9e571e1e1302c37d43ea815893d5b86d40adbb10899b2d0a4a8c2c96fb,unknown,reference-only; review before runtime admission
repo,assets/sprites/darkbane.png,3e062b8453039917cfdfd655fb26fdabb0f27420f8802555f751221c7ab5d9dd,unknown,reference-only; review before runtime admission
repo,assets/sprites/duskwhisper.png,9c7f9a9a60d75446082d62d0bfb986d8fefcf0cfaa48e9c8d391f976ec8b4173,unknown,reference-only; review before runtime admission
repo,assets/sprites/emberforge.png,24c30224ad2540bc5c6d63bc82927fef5824d1bdb6ad7c7ba4c2a038e1694bde,unknown,reference-only; review before runtime admission
repo,assets/sprites/fireheart.png,c105f88ff35e53637a5ed9368fb15d27f6f501e4af08849912fd321c9cf3eab4,unknown,reference-only; review before runtime admission
repo,assets/sprites/frostfang.png,8795bfea414932bc6c276dc9b65cf5c89399fc2eea9463c68c04e0d8e725e1f4,unknown,reference-only; review before runtime admission
repo,assets/sprites/ironfist.png,4bc2a6a0755ea1c544878c96c88449e8671ab1d199e94ae6883ac473d28d5bc6,unknown,reference-only; review before runtime admission
repo,assets/sprites/nightshade.png,6b3c2e4c233dd4b692f8a11e7c6a4193cfed57ea29278241b88d5f035322ff88,unknown,reference-only; review before runtime admission
repo,assets/sprites/shadowflame.png,a12d24c57563cc0ba04bce93ecb79f296504aa5de9234d2ba3a14e6a459c82a2,unknown,reference-only; review before runtime admission
repo,assets/sprites/skydancer.png,9093771e7d5be3a36d4b0adeb495106006a5db5c2e892b456dac1632f0301724,unknown,reference-only; review before runtime admission
repo,assets/sprites/steelbane.png,f988ecf3c5dd2e0dfa31fcd9604b326b089decd88725544770bfe53ed8493280,unknown,reference-only; review before runtime admission
repo,assets/sprites/stormblade.png,b29fe2f72cf82ae986711f00b8cea71abeb206ac8ba48e6924c48ce2def23711,unknown,reference-only; review before runtime admission
repo,assets/sprites/voidwalker.png,8235d2a5769739818c15dda09a1ca0ca223bbc051f9cad39080273e115f8b07f,unknown,reference-only; review before runtime admission
repo,assets/sprites/windrider.png,c643dfe441219d6caec1ab32cc46e2e26b810f0128f81c386385d5f46c991167,unknown,reference-only; review before runtime admission
repo,assets/ui/market/btn_cards.png,765aed62461f1a49ab6e6f09ee7c08a4e47bdf9d10c9ca6b850bb23838f31b97,unknown,reference-only; review before runtime admission
repo,assets/ui/market/btn_lock.png,a127032ab6720316e739f51879e5c449d8a317afd6c74646764eec498c8189bd,unknown,reference-only; review before runtime admission
repo,assets/ui/market/btn_market.png,0e4bb21941fc583875232675f62fc1636f18522856f60011e7496cf2b2843e63,unknown,reference-only; review before runtime admission
repo,assets/ui/market/btn_random.png,dcb5bfe644b0ca00f18304f3c8794a9dacb9afce1ad95d49cb425102a6859f27,unknown,reference-only; review before runtime admission
repo,assets/ui/market/btn_ready.png,43762375fe1ac7cfedd48f73a697b4585247f1142336ffa84391ae526147cdcd,unknown,reference-only; review before runtime admission
repo,assets/ui/market/btn_reroll.png,0b52e5668fc50ace822f98ec9dfd3e1896c588db25d077beb411bdd69d818ccb,unknown,reference-only; review before runtime admission
repo,assets/ui/market/btn_undo.png,a1dc1194892363206826ceacac7adaa334b48b2c0eac0dfe00396c842a003b92,unknown,reference-only; review before runtime admission
repo,assets/ui/market/btn_unlock.png,0fc33aef8e0ed0d0ab4e2cc14ccd272ed34246d525558c5c7c75b7fa6b8f6072,unknown,reference-only; review before runtime admission
repo,assets/ui/market/card_frame_common_double.png,3f774dc85f14df2c8db6a8e4b7fc52e4784cbd4bdcfd4c714c072e454f6b6378,unknown,reference-only; review before runtime admission
repo,assets/ui/market/card_frame_common_single.png,9bb877aae20c405e5c1db984987193149a3be38654ddfed62c887423350d6e40,unknown,reference-only; review before runtime admission
repo,assets/ui/market/card_frame_epic.png,3d8e86d3a6c75f064887dd29eedec9a6854de08a36981f8730c7bf60a9c27afd,unknown,reference-only; review before runtime admission
repo,assets/ui/market/card_frame_legendary.png,b3fd895dad71d385686c73e721798ab1df8b06ff710a6ff673d69ddc05f04daa,unknown,reference-only; review before runtime admission
repo,assets/ui/market/gold_panel.png,8e545a9fddc6288d5f68be960fc8e2ce6446730358434b1c8c99ce562428593f,unknown,reference-only; review before runtime admission
repo,assets/ui/market/hero_panel.png,3711b6422d8752d55a074faf50dbd011897ec6b9245bd97ba97473f742f6acad,unknown,reference-only; review before runtime admission
repo,assets/ui/market/left_standings_panel.png,bb3c23bad310d3b496ca0c550dd4480de5bea0ec8b9337b2e62610a5b0d0b5bb,unknown,reference-only; review before runtime admission
repo,assets/ui/market/recap_pill.png,f729532195a090f4eec8e956191923127fd174b159c0a07d5b0e2ad56930e79b,unknown,reference-only; review before runtime admission
repo,assets/ui/market/right_banned_panel.png,d7f039f38d31e9cfba14bed71fdcf52b9a39863c9c3622e8273c2def6895d812,unknown,reference-only; review before runtime admission
repo,assets/ui/market/right_damage_panel.png,3db4e68786899e81f884275a5676e416960ff7e73402ba4a082209c0281c1ce7,unknown,reference-only; review before runtime admission
repo,assets/ui/market/right_traits_panel.png,4de395cdece2cbbf7f723e325f46b26bf244d53a59ae4f7b9b2dd26bea449f1c,unknown,reference-only; review before runtime admission
repo,assets/ui/market/top_round_badge.png,48f3065c4bfd334edd72adf8ffc68c868b5bb2cc5c5a82a2344dc69b330bb0b8,unknown,reference-only; review before runtime admission
repo,previews/arena01_composite_static.png,656e85fc60a6dfa44393cd7b34cf05f97ec76e8b53ca8539f174e141a9171cad,unknown,reference-only; review before runtime admission
archive,arena01_fg_combat_floor.png.png,7218dbfe589d667649575163c5441091ae007038e6633d789ec216ee67ff81db,unknown,reference-only; review before runtime admission
archive,arena1/arena 1.png,3915c1acf5362870617d25f38387da7aa11fe0f6af7a6e437ddc6a95b099e4de,unknown,reference-only; review before runtime admission
archive,arena1/arena01_bg_mountains.png.png,b8375647906d2d791afc03af259d3d11ab95af6088228cb04ca7ddd68d4bed7e,unknown,reference-only; review before runtime admission
archive,arena1/arena01_bg_sky.png.png,5d2ef9aae17e9cc26e5b04c2456e08b397ef9e129c9b2165d3757b284fce1d13,unknown,reference-only; review before runtime admission
archive,arena1/arena01_fg_combat_floor.png.png,0b8e54773c1c82e806d14efbf74edf3e222e7e2e6ab6909ddd0e61cc1133daa2,unknown,reference-only; review before runtime admission
archive,arena1/arena01_fg_props.png.png,39b34620cdf2e36858f95ce8a7e965e8324c0a23201a27d72531ebc98d66efd6,unknown,reference-only; review before runtime admission
archive,arena1/arena01_fg_props_left.png.png,be93cbc1197a0e995e375cc9940c2d981be38774f10bb83c0df87d9ac2d81e28,unknown,reference-only; review before runtime admission
archive,arena1/arena01_fg_props_right.png.png,ab511387abeb021561589389f3181a2733070cf3875ea399f3055eecd7eb3144,unknown,reference-only; review before runtime admission
archive,arena1/arena01_mg_arch_left.png.png,7a7af6cdc0256d5183cf2aa963855f10bc7152986c56bd675fcde4c8b015fe87,unknown,reference-only; review before runtime admission
archive,arena1/arena01_mg_arch_right.png.png,f26d4ff09dcf0fbbc9e5832d1d60db73d52e4001d370016323c403008d63cf7b,unknown,reference-only; review before runtime admission
archive,arena1/arena01_mg_back_architecture.png.png,e23bc2c1ea6f00197e747e0c9a07abd33441295275ef7e31414117ab1b6fc856,unknown,reference-only; review before runtime admission
archive,arena1/arena01_mg_center_stairs.png.png,f26161ae17ad573dbec9ca5fcedd6c72bf7eee776cdbaa5e21943997614a7734,unknown,reference-only; review before runtime admission
archive,arena1/arena01_mg_crystal_core.png.png,a23563740046781f8186298bdd934f5458d30d8aea8af4847419c561de988438,unknown,reference-only; review before runtime admission
archive,arena1/full_art.png,7849ad9f30152add1cb3dfb3237184261efce9b768025bb2e990021ca99041ce,unknown,reference-only; review before runtime admission
archive,carte/comune_single_branch.png,9bb877aae20c405e5c1db984987193149a3be38654ddfed62c887423350d6e40,unknown,reference-only; review before runtime admission
archive,carte/comune_two_branch.png,3f774dc85f14df2c8db6a8e4b7fc52e4784cbd4bdcfd4c714c072e454f6b6378,unknown,reference-only; review before runtime admission
archive,carte/epic.png,50a914f19197563faac0e68ab0e275b40438b6c963b773990f782ef5c7b69d00,unknown,reference-only; review before runtime admission
archive,carte/legendary.png,f155b67b05ad3239866744c186937bca6f0c64282aed8eb785f7fd1c44c60b7f,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 09_41_18.png",58f997286a52e894d726bb03a56ca5cf85dc83df67c457a5879ad9c8fdbbb98b,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 10_35_19 (1).png",88431d8426208f992c4c5696a035ad9e2ee05331dea25aacfe169015cd83fc54,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 10_35_19 (2).png",e6831cdc15e23311dd9dd16e6f0e553065f8392666b8e80b5adf052a289085fe,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 10_39_49.png",ba8e7fb8437f2755486739ce0ece4e31f5dbed64304eb04a13379bfc97a49df1,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 16_39_30.png",79910d377b0f447931a30f7d36d7bc5ef58ae1b06417860c39ec2f0e7ba63503,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 16_58_02.png",057571b68ec8796e055db88af1a45a5c04caf025bc3618167863a09d02ca59b0,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 17_16_24.png",566d7bd59b125c7ca318577f73add64e7c55c92555ea80afeb56cb04909f5811,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 17_25_29.png",0abf8d17bf43b1f2758497dee21fbc55676a9bd9f2a6793c676c5744b3b775cd,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 17_38_15.png",069119b4f6b4115339be683d907943dff7a61f00521a58405532a4bbf7c0eb8a,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 17_40_02.png",8884fa6ee1961cf82279f19dae2d0185d6f0f9f92860cff65e2ce96b9c2e6b45,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 17_41_27.png",51afcccfa3ed652dac366a37ed62402e8021e2b62f5d5541dfad7c11283b611c,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 17_44_07.png",ceaaaeda1d71ac23332b70943943dec5197ae4493021ab3abb52d90d849b9977,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 17_48_37.png",3963bc021a8927befb19714f15f1c0ac76151ff5126fe89ea2c9a8b3d52884bd,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 17_51_39.png",97119fd1ecbed7d9c5d8436ddf18c6e61fcd3da6def1753dcf987add13718da0,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 27 apr 2026, 17_59_28.png",39af6fb3c03a5d303c54f323c401dfd9242dc9a5de6b022fb577a413e9764513,unknown,reference-only; review before runtime admission
archive,"ChatGPT Image 28 apr 2026, 15_12_57.png",cdf690f2ab4663fe0bb051304f63f5c7ebdf01093a29993f5bef02e4b8023d3c,unknown,reference-only; review before runtime admission
archive,Gemini_Generated_Image_e0lykoe0lykoe0ly-Photoroom.png,14bac01d944138648e39e716b7653e03dfc991cb463fad70f9226e7f023ed600,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/arenas/arena01_beast_crucible/arena01_bg_mountains.png,ac13c432168406b0b243b09f092a382ef71a5f55ff093fa2b9d4bd2396d367d0,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/arenas/arena01_beast_crucible/arena01_bg_sky.png,00ffe151a38af94b256e201de551a0c537c6f38f29f8710d6f45d1bce3e13e9f,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/arenas/arena01_beast_crucible/arena01_fg_combat_floor.png,f2cb148b1f25ed72ed4fe5ebdacb500e11d44da767603c02845c9976a00e4766,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/arenas/arena01_beast_crucible/arena01_mg_back_architecture.png,eedd9031fdfb265781a76f0fb26a4da5b5ead57cb9edbac850c8d18de40a922d,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/arenas/arena01_beast_crucible/arena01_mg_crystal_core.png,ae9422a824b1e815f7343b1be6b8a7fdd0f922faa3a52dd9e9144c64deda34d4,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/branches/assault.png,02369e4b32693776c13cb482832d867c06f63af90ccf958718e1546c4e8b3abf,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/branches/dodge.png,97d62eb75938bb00b8d191f66be7d715fdb9c2637b4e7583830a281cb55940a2,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/branches/essence.png,d94c4ebf872fa1f7d54ead722f2208aaf1f717b2bf1105dfb6f4cd04d8ad2e18,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/branches/guardian.png,9719483ecdf1d55d139d86a739a8521d7ebcfa4ba152e2523268a679e2397098,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/branches/healing.png,0272611840674b2387666c7619e12c38441a0b75e607177d1e239725aee19b3f,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/branches/ice.png,3be4f8f5cd96bec50204d5dc40975244ab349e4e69372aae517fed6fc89c019d,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/branches/power.png,4c4f14e96a85f4e742086b0549f5b4e2493f3b9d780f3c40031ee0d2155f7b3e,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/branches/precision.png,9193f6f5622b5318df376ee281bf56df06a6beec4b0583ec4a15cae5370ff77f,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/branches/rage.png,6bb0b132f2e7ee1e071f206d2cc11363636793e38a8500bc09ac75201c3f703c,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/branches/shield.png,9c7d6b4c61c48da99535843702c6b8bf0d053bf327c2d8698e7d02ac4c8a69ea,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/branches/toxin.png,34ac046eb05d22fb9b3ba3fc569e7e54329e83e3af6943d7f5c47998163e8d17,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/branches/wound.png,ffe4a06fe433961464111e205c4d6ffd49f3aa1623f71c3024fb9f2f5e4c9b9d,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/assault_epic.svg,263055cfe972b5760fe31134e83a805416d5b3a1c383a98a6edb5422f0f53762,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/assault_legendary.svg,1f6cdf4861805920f857352ac9e780949d8473637eb7f4316d861ee525a6b151,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/assault_normal.svg,d00fa3890a7fee04ba0c18c1bb391646c018c94938793d0bde9038409d8eee3a,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/dodge_epic.svg,013e5300a0eaed1d13ea1f0ea4a90ebaa308f2322a04a1e0ea560948f9ce77c0,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/dodge_legendary.svg,8dea23ae118309daa79b978ed14cd9548b7315bf94f6cdae18aab3c93cd498c5,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/dodge_normal.svg,5c4a5bf0b516088402ee222a2b9579dd9b1c5c40baefeaf5bcabb9328944f259,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/essence_epic.svg,85b001779b17aac2822c04fb5917384bdd489feabef97cf9df09abdf23150ceb,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/essence_legendary.svg,d6bb64a27856de0b1bbe2e6a475367be61ef5a3b6d1e2b12a6940ae11d7f30f5,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/essence_normal.svg,5e5f13f26007e0a965dbb549d7e1419cd4e45dcad24520d419c84da4c63328e0,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/frames/epica.png,8d513d9e9405a85547d244ef0938de0d5ad59803b8b63bca401d52b5e8166cd5,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/frames/leggendaria.png,936c76da2319d19308206b558d2ee6fa7a744e4e0f1a25ddaf03de30c5177d68,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/frames/normale_1.png,8b8469fb7ac466164ccf91de6eee8a71945045f6b3532b6e8e1ec8e7f44774ca,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/frames/normale_2.png,46de8e151824a1b8d200dfb6a18c15580a84a2540d243ca8eccbcf8b2b7168d2,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/guardian_epic.svg,7b9bb85c1e8019d936d78d471fbf8184ae11fcd62c4ebef64586685d61a537d2,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/guardian_legendary.svg,13b0959a9bb33c5f88fd3f3a7cbffc3e64db6731810d73d6af7ef58d4beb18b5,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/guardian_normal.svg,263089d2d7b8fad7e4a29cc76fed07dd6ec45c3f34b15228bdc599cb3a247687,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/healing_epic.svg,dfb117fe18e3555f8bcb430e00e3b346ede2cf753068600e4c510400ec2bb0e8,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/healing_legendary.svg,7a2513fff0176a3615043694559d0bfb04dae2a2f88fc0c10c34f968fbbb1f79,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/healing_normal.svg,5e5c224e8d651dc9063e04f8f1da4c569faa1b519ea6ed2b3349a2038bd334bb,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/ice_epic.svg,d152c462a4a5fa9c3e26ef0f1d8256c3f99c28a587a09852f4e2ca9a8fa28c07,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/ice_legendary.svg,0992c72a0c8790c1fb32d904e966c99cf29e71800c097f40c793d480d7f0bfb3,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/ice_normal.svg,9a0b6808a1d2dd19f4fdcba9c7db8e8dc888dfcc66158419cbe40588679c34a1,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/legacy_001.svg,9e0203d81043f5f8d7b3fca41935b81f4f678ccc81733a5a3873495151f03014,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/legacy_002.svg,b9ca838b07d74d5d5a31e14d8e91688283ed604f45b7b37df85f2231801eab79,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/legacy_003.svg,f3ea4fb35bed54fcc1ce0cf110ec0ff73617f7a504cf7c4c3fd63f742cca4e84,unknown,reference-only; review before runtime admission
archive,HeroSmash/assets/cards/legacy_004.svg,13d048864325919ba176bec5cd73479a9a2ba7319c9b82e99f15798adb6b3e5e,unknown,reference-only; review before runtime admission
